form,match_form,def,match_def,status,entry_id,match_id
bëëh,pə:,2PL;2PL,cobra.sp,ignore,bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae,pə:_8eeb53c7-1d25-48da-8b2d51f5314aa792
bëëh,bə:h,2PL;2PL,suco,ignore,bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae,bə:h_962a8de8-7f65-4e60-b8a4c16d27943a33
bëëh,bëëh,2PL;2PL,suco,ignore,bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae,bëëh_962a8de8-7f65-4e60-b8a4-c16d27943a32
bëëh,bëh,2PL;2PL,2PL;2PL,merge,bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae,bëh_59d8bf5a-dd20-44e8-b7a9-5081bab044ae
bëëh,mäh,2PL;2PL,RPT;relatado (abreviação?),ignore,bëëh2_59d8bf5a-dd20-44e8-b7a9-5081bab044ae,mäh_63073248-c558-4fc1-8f4c-63527c9e11c7
tsahë,cahã,wet;molhado,pica-pau.sp,ignore,tsahë_5cfa9979-b8ca-4393-9234-ec3d6f1654a4,cahã_a603bcea-d99c-4de3-91ae71277e16d7ad
tooh,tũ:h,white.lipped.peccary;queixada,no.chão,ignore,tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba,tũ:h_1b11b954-a8f9-47e3-8041e7ad344c4fb7
tooh,du:h,white.lipped.peccary;queixada,nádegas,ignore,tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba,du:h_1c1e2650-1809-4f40-a14833b3a9902630
tooh,tũ:,white.lipped.peccary;queixada,floor;ground,ignore,tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba,tũ:_22152a27-e164-405e-b4b5f3b9d7f6331e
tooh,do:,white.lipped.peccary;queixada,be (n.i. do),ignore,tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba,do:_53082cdc-d65b-4949-94043a47fd80f8b6
tooh,do:,white.lipped.peccary;queixada,the.one,ignore,tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba,do:_8f96a134-db02-4580-a0d5599f0a181e2
tooh,tu,white.lipped.peccary;queixada,esteio,ignore,tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba,tu_983b21ad-1243-49cf-850fb9211c029c38
tooh,do:,white.lipped.peccary;queixada,take,ignore,tooh_6043f2b6-842d-49d1-9764-2fd9ab21b3ba,do:_b37dc192-f0fc-4fc4-acf9e4423cdd81e2
awad,awät,jaguar;onca,walk;andar,ignore,awad3_62a55d3c-fa39-4a7a-8dbf-01f9b2c196bd,awät_94af7d8a-ba5e-4b2b-9ef7-cfa69923b978
boog,buŋ,bitter.manioc;maniva,mutuca,ignore,boog1_62ca10cf-1f6b-4649-90fa-b022c5c34283,buŋ_5748fd7b-1d89-45b1-9f10c880f23bf816
boog,bu:k,bitter.manioc;maniva,cipó.sp,ignore,boog1_62ca10cf-1f6b-4649-90fa-b022c5c34283,bu:k_b60c8d12-f0b8-4e0c-a1aa9a794fc0ebcc
boog,boog,bitter.manioc;maniva,bitter.manioc;maniva,merge,boog1_62ca10cf-1f6b-4649-90fa-b022c5c34283,boog_62ca10cf-1f6b-4649-90fa-b022c5c34283
nadëb,nadëp,nadëb;nadëb,non.nadëb.person;pessoa.não.nadëb,ignore,nadëb1_64797e4a-07d3-4f0b-a899-0a27e395ea25,nadëp_327fc9f7-ee23-4503-bfa4-af3406fd1684
sëëj,syyj,scorpion;escorpião,grease;gordura,ignore,sëëj2_676891fe-11be-4098-ba43-4c4bd187bf1f,syyj_9f339257-1bc7-4ea1-897f-ad0099dbb709
sëëj,saaj,scorpion;escorpião,skirt;saia,ignore,sëëj2_676891fe-11be-4098-ba43-4c4bd187bf1f,saaj_dc3953b0-31fc-42e9-80cd-d36a8c270fb5
ããh,ʌ̃h,1PLexcl;1PLexcl,dias,ignore,ããh_687bdf1f-bff9-478e-97f1-33aacaf092cf,ʌ̃h_76c0c9b7-a018-4dfc-914d28f21d9c1e81
säg,tsäng,old;velho,clay;barro,ignore,säg1_6a527141-817f-4a53-a47f-032cdbde864b,tsäng_c466f8d0-c63e-4dce-83d9-8000648a6ee9
säg,ʃʌg,old;velho,mandioca.massa,ignore,säg1_6a527141-817f-4a53-a47f-032cdbde864b,ʃʌg_2d575f27-16ba-4d8b-b93bc3707a2b03f9
säg,ʃʌ̃k,old;velho,tamatá,ignore,säg1_6a527141-817f-4a53-a47f-032cdbde864b,ʃʌ̃k_9b694680-1ac9-4aca-a46437162aab0090
haa,hëë,1sg.POSS.PL;1sg.POSS.PL,paddle;remo,ignore,haa_6a83eb37-c1ab-4dc2-8210-1d9195abca43,hëë_91665d7c-02fc-42cc-ac63-c3b81b7f4576
haa,hã,1sg.POSS.PL;1sg.POSS.PL,DAT,ignore,haa_6a83eb37-c1ab-4dc2-8210-1d9195abca43,hã_394e29a8-d5e6-4ae4-ab8e521acec8fd7
haa,ha,1sg.POSS.PL;1sg.POSS.PL,REL;REL,ignore,haa_6a83eb37-c1ab-4dc2-8210-1d9195abca43,ha1_d8ff5f99-7c38-4ed3-ae5a-ceba827841bf
apëëh,abə̰:h,green;verde,em.pé,ignore,apëëh_6a9e3b06-de1f-422d-a058-053dfc248b66,abə̰:h_61005ddd-f254-40c6-b2cd2f1a0e5ce7b5
ag,ëk,fruit;fruta,gourd.dipper;cuia,ignore,ag_702442e0-1dd7-4ab1-a6a8-7f142bf7e823,ëk_ddd21a10-4d81-464a-a237-cf3195a8f0c5
jaah,jëë,who;quem,peach.palm;pupunha,ignore,jaah_73c5535f-972b-4711-b80a-904d9c468a08,jëë_a0520e71-1c6b-440a-bfb4-073d8767e810
jaah,j’aa,who;quem,faeces;fezes,ignore,jaah_73c5535f-972b-4711-b80a-904d9c468a08,j’aa_b7a0d5d6-dde2-42b6-ab7b-0d0db44ad378
jaah,jʌ:,who;quem,espécie de fruta,ignore,jaah_73c5535f-972b-4711-b80a-904d9c468a08,jʌ:_1616cced-2437-4bb6-b9cc463ba48ec04c
jaah,jə:,who;quem,close,ignore,jaah_73c5535f-972b-4711-b80a-904d9c468a08,jə:_2c080526-9fce-432c-a1b147f3bcf43968
jaah,jʌh,who;quem,mira; alvo,ignore,jaah_73c5535f-972b-4711-b80a-904d9c468a08,jʌh_b0d8a76b-9203-4a28-8c7fec22668b2dc1
jaah,jə:h,who;quem,return n.i.,ignore,jaah_73c5535f-972b-4711-b80a-904d9c468a08,jə:h_d594696f-9f99-4a8a-bf42436ae849f0c6
jaah,jəŋ,who;quem,sapo.sp,ignore,jaah_73c5535f-972b-4711-b80a-904d9c468a08,jəŋ_df0ab2f6-c78d-4ce7-b9409f522b137faa
kaan,kã̰:d,cacao;cacau,terra,ignore,kaan_7614d499-7ba2-4fe8-8764-704e13c61d5f,kã̰:d_0e39e610-eab0-434f-95dba602eca2041e
kaan,kʌn,cacao;cacau,DM,ignore,kaan_7614d499-7ba2-4fe8-8764-704e13c61d5f,kʌn_b741c8ef-a073-4471-bcae5183a264d68
kaan,g'aad,cacao;cacau,headwater;cabeçeira,ignore,kaan_7614d499-7ba2-4fe8-8764-704e13c61d5f,g&apos;aad_ea94d6c7-c31e-417e-a17f-4f560dc6bffa
kaan,kën,cacao;cacau,INCHO;INCO,ignore,kaan_7614d499-7ba2-4fe8-8764-704e13c61d5f,kën_6f5b9df8-599e-4700-8e19-161b33fa21a9
daar,tə̰:r,cicada.sp;cigarra.sp,filho/a,ignore,daar_76bad5b4-e619-4d3c-b911-8e14ae184d16,tə̰:r_b73b72e2-30b4-4809-99089d868d068772
anaak,adʌk,yummy;gostoso,estar,ignore,anaak_786a66da-ee64-4cd0-b5d7-d98c0ee6d3be,adʌk_774abf52-37f4-472c-9e05d6566bafdff
sëëw,s’ỹỹw,shaman;pajé,taoca;taoca,ignore,sëëw_7c511834-586a-456c-884a-02fda6ccd6aa,s’ỹỹw_b90d8855-d8de-43c3-a4b2-c876c27d497c
tahóh,tahoh,pimple;espinha,cortar cabelo,ignore,tahóh_7d735435-5f43-4a8a-94db-87f4e51b960a,tahoh_a4a0b6ab-42e7-4223-95dc11ad8b23e9ef
maj’ëe,maj’ëeh,toad;sapo,toad;sapo,ignore,maj’ëe_7d9b566b-8897-43aa-aa2c-44c3136b2409,maj’ëeh_7d9b566b-8897-43aa-aa2c-44c3136b2409
atsuuk,asok,itch;coçar,collect.manioc;arrancar.mandioca,ignore,atsuuk_7ed2ad67-026d-4534-83c1-b37b8b08324d,asok_3b09d234-1d9d-43fa-8d85-1600b775eff2
t’ëëng,tyyg,tapir;anta,fire;fogo,ignore,t’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12,tyyg_aa58bcaf-dbda-4802-ad73-a4a3d2881445
t’ëëng,tʌ̰:h,tapir;anta,tapuru,ignore,t’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12,tʌ̰:h_32b5d850-3ef4-4d75-b82bf2d5c08972a
t’ëëng,tɨŋ,tapir;anta,support,ignore,t’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12,tɨŋ_5724ff6d-c354-4517-881fba3c003e92d3
t’ëëng,tɨ:ŋ,tapir;anta,assoalho,ignore,t’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12,tɨ:ŋ_e2b5fecf-076d-455e-afca70e5369e1d23
t’ëëng,t'ëëng,tapir;anta,tapir;anta,merge,t’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12,t&apos;ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12
t’ëëng,tëëng,tapir;anta,firewood;lenha,ignore,t’ëëng_7fad6677-006f-46f7-991e-8fd6199e5d12,tëëng1_973a6d9c-adec-4a58-98e0-2ac2c9961a59
awa,awëh,eat;comer,eat;comer,awa- eat (not meat)  awëh- eat meat,awa_81084abe-5872-41b3-bb65-8b687a3b00a1,awëh_ad9e6c80-0862-401d-9958-6bba1d783910
dõm,t'õõm,tail;rabo,woven.traditional.backpack;panacu,ignore,dõm_821df784-fbcb-40de-a505-a26f965d09ed,t&apos;õõm_6945fd07-f2f1-4af1-a00a-c25ab150e2a3
dõm,tõm,tail;rabo,drop;gota,ignore,dõm_821df784-fbcb-40de-a505-a26f965d09ed,tõm_9c34cae8-d703-4bd1-b57d-7a96c6a5281a
p’ooh,pooh,hot.pepper;pimenta,nose;nariz,ignore,p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d,pooh_bdd27c96-ea96-4676-845e-c97461c4e435
p’ooh,po̰:h,hot.pepper;pimenta,roça,ignore,p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d,po̰:h_0978090e-f818-4a26-b58cf420dbef4260
p’ooh,bɔ:h,hot.pepper;pimenta,sobrinha,ignore,p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d,bɔ:h_39fbb0d2-2f48-4e16-85622d552408a467
p’ooh,puh,hot.pepper;pimenta,espuma,ignore,p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d,puh_57bb72df-4cf6-4402-bd614bed152962c1
p’ooh,bo:h,hot.pepper;pimenta,mistura para coca,ignore,p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d,bo:h_6a7b644a-7672-4290-94f54f812ad24773
p’ooh,pɔ:,hot.pepper;pimenta,nariz,ignore,p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d,pɔ:_abd72bf1-41ab-46d9-8ee89d92b5dc1616
p’ooh,puh,hot.pepper;pimenta,peixe.sp,ignore,p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d,puh_e25be93c-0c6b-462c-8c1d846391d9cb7e
p’ooh,pṵ:h,hot.pepper;pimenta,espécie de árvore,ignore,p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d,pṵ:h_f3f47438-a4db-4f2e-96e195798984f94
p’ooh,p’ooh,hot.pepper;pimenta,hot.pepper;pimenta,merge,p’ooh1_8351b529-6dec-4374-bbcc-30b2cb59847d,p’ooh_8351b529-6dec-4374-bbcc-30b2cb59847d
nooh,nuuh,mouth;boca,head;cabeça,ignore,nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943,nuuh_98b2fa13-5514-4958-bbe6-86001f73c6a4
nooh,du:h,mouth;boca,nádegas,ignore,nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943,du:h_1c1e2650-1809-4f40-a14833b3a9902630
nooh,nɔ̃:,mouth;boca,dar (nɔ̃ʔ inf.; nɔ̰̃ːʔ n.i.),ignore,nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943,nɔ̃:_41cd8839-c928-4e16-9eab2f43ea87fec1
nooh,do:,mouth;boca,be (n.i. do),ignore,nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943,do:_53082cdc-d65b-4949-94043a47fd80f8b6
nooh,do:,mouth;boca,the.one,ignore,nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943,do:_8f96a134-db02-4580-a0d5599f0a181e2
nooh,do:,mouth;boca,take,ignore,nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943,do:_b37dc192-f0fc-4fc4-acf9e4423cdd81e2
nooh,noo,mouth;boca,mouth;boca,merge,nooh_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943,noo1_85e5d65c-81a9-43ba-8b05-e1d0cb3a0943
hooj,hooj,white.cará;cará.branco,grandmother;avó,ignore,hooj1_8685f141-0aa5-4267-b4cb-681284bbe011,hooj2_96c60cce-1d22-4b41-8ed3-e5948e58cd74
hooj,hɔ̃:j,white.cará;cará.branco,escrever n.i.,ignore,hooj1_8685f141-0aa5-4267-b4cb-681284bbe011,hɔ̃:j_f27ab227-b4d9-44ac-b8bb36a951f02a81
sëën,ʃã̰:n,hair;cabelo,chifre,ignore,sëën_89e12256-aa4d-4789-a64e-fc333256a009,ʃã̰:n_256f7d52-7743-4413-9b3bc73ca66b9c96
wapëën,wapad,turn.around;virar,piaba.fish;piaba,ignore,wapëën_8a904b9a-c1a7-49ff-aeea-a5390a5181f6,wapad_6d1f39e4-a447-4cba-b3ffb4b8f1eed9af
wapëën,mapa:d,turn.around;virar,espécie de taioba,ignore,wapëën_8a904b9a-c1a7-49ff-aeea-a5390a5181f6,mapa:d_f3c7d2d0-2b4f-4816-989082193821aa5c
tób,tõm,house;casa,drop;gota,ignore,tób_8e356cef-e3f2-4646-8e11-7c62d369a9fd,tõm_9c34cae8-d703-4bd1-b57d-7a96c6a5281a
hëë,hã,paddle;remo,DAT,ignore,hëë_91665d7c-02fc-42cc-ac63-c3b81b7f4576,hã_394e29a8-d5e6-4ae4-ab8e521acec8fd7
hëë,hɨ:h,paddle;remo,DEM,ignore,hëë_91665d7c-02fc-42cc-ac63-c3b81b7f4576,hɨ:h_4a6af09e-19e4-45b8-8276edcd7b1ff9
hëë,ha,paddle;remo,REL;REL,ignore,hëë_91665d7c-02fc-42cc-ac63-c3b81b7f4576,ha1_d8ff5f99-7c38-4ed3-ae5a-ceba827841bf
tatoog,tatɔk,granddaughter;neta,picar,ignore,tatoog_93f60423-0ba3-41f6-8740-087e56257443,tatɔk_543193f1-37f9-46ea-8153ae2c27968998
kabë,kabə:,coatamundi;quati,balançar.na.rede,ignore,kabë2_95545367-b996-4a77-88a4-91898494b4b3,kabə:_1cd66356-7a6f-4152-b323ad2a5c5aabaf
hooj,hɔ̃:j,grandmother;avó,escrever n.i.,ignore,hooj2_96c60cce-1d22-4b41-8ed3-e5948e58cd74,hɔ̃:j_f27ab227-b4d9-44ac-b8bb36a951f02a81
